frame,id,bb_left,bb_top,bb_width,bb_height,conf,x,y,z
152,536,201.0,353.0,226.74,514.53,19.419,-1.0,-1.0,-1.0
152,657,1474.0,468.0,73.864,167.61,8.4699,-1.0,-1.0,-1.0
152,580,1819.0,517.0,26.0,59.0,10.439,-1.0,-1.0,-1.0
152,615,1849.0,510.0,28.302,64.224,12.621,-1.0,-1.0,-1.0
152,635,1695.0,419.0,79.918,181.35,8.5911,-1.0,-1.0,-1.0
153,232,451.0,400.0,123.42,280.06,33.398,-1.0,-1.0,-1.0
153,612,1806.0,521.0,36.723,83.333,33.322,-1.0,-1.0,-1.0
153,574,1242.0,171.0,270.83,614.58,34.819,-1.0,-1.0,-1.0
153,536,182.0,313.0,250.0,567.31,39.253,-1.0,-1.0,-1.0
153,615,1849.0,510.0,28.302,64.224,12.069,-1.0,-1.0,-1.0
153,635,1695.0,419.0,79.918,181.35,4.319,-1.0,-1.0,-1.0
154,536,182.0,313.0,250.0,567.31,42.661,-1.0,-1.0,-1.0
154,574,1242.0,171.0,270.83,614.58,27.205,-1.0,-1.0,-1.0
154,232,433.0,397.0,135.42,307.29,37.797,-1.0,-1.0,-1.0
154,612,1806.0,521.0,36.723,83.333,39.924,-1.0,-1.0,-1.0
154,615,1846.0,515.0,33.737,76.557,15.738,-1.0,-1.0,-1.0
154,635,1695.0,419.0,79.918,181.35,3.4887,-1.0,-1.0,-1.0
155,536,157.0,254.0,270.83,614.58,28.539,-1.0,-1.0,-1.0
155,612,1806.0,521.0,36.723,83.333,45.172,-1.0,-1.0,-1.0
155,232,451.0,400.0,123.42,280.06,30.176,-1.0,-1.0,-1.0
155,574,1200.0,130.0,270.83,614.58,21.401,-1.0,-1.0,-1.0
155,615,1849.0,510.0,28.302,64.224,14.822,-1.0,-1.0,-1.0
155,642,1474.0,456.0,73.864,167.61,1.4281,-1.0,-1.0,-1.0
155,635,1695.0,419.0,79.918,181.35,7.9659,-1.0,-1.0,-1.0
156,612,1801.0,513.0,40.123,91.049,20.864,-1.0,-1.0,-1.0
156,232,454.0,397.0,135.42,307.29,30.498,-1.0,-1.0,-1.0
156,536,157.0,254.0,270.83,614.58,22.369,-1.0,-1.0,-1.0
156,615,1455.0,584.0,43.624,98.993,1.3689,-1.0,-1.0,-1.0
156,635,1695.0,419.0,79.918,181.35,13.049,-1.0,-1.0,-1.0
156,650,88.0,417.0,207.45,470.74,6.4448,-1.0,-1.0,-1.0
157,232,446.0,385.0,146.62,332.71,37.661,-1.0,-1.0,-1.0
157,653,824.0,421.0,270.83,614.58,13.672,-1.0,-1.0,-1.0
157,612,1806.0,521.0,36.723,83.333,33.254,-1.0,-1.0,-1.0
157,656,1846.0,515.0,33.737,76.557,9.4102,-1.0,-1.0,-1.0
157,635,1695.0,419.0,79.918,181.35,10.006,-1.0,-1.0,-1.0
157,660,236.0,318.0,226.74,514.53,38.522,-1.0,-1.0,-1.0
158,660,221.0,275.0,250.0,567.31,43.717,-1.0,-1.0,-1.0
158,232,446.0,385.0,146.62,332.71,35.315,-1.0,-1.0,-1.0
158,612,1806.0,521.0,36.723,83.333,30.381,-1.0,-1.0,-1.0
158,665,1244.0,617.0,189.32,429.61,37.002,-1.0,-1.0,-1.0
158,653,835.0,468.0,250.0,567.31,15.676,-1.0,-1.0,-1.0
158,635,1695.0,419.0,79.918,181.35,9.8893,-1.0,-1.0,-1.0
158,656,1851.0,513.0,26.0,59.0,12.268,-1.0,-1.0,-1.0
159,660,236.0,318.0,226.74,514.53,50.826,-1.0,-1.0,-1.0
159,665,1178.0,527.0,226.74,514.53,13.183,-1.0,-1.0,-1.0
159,232,446.0,408.0,146.62,332.71,54.189,-1.0,-1.0,-1.0
159,612,1806.0,521.0,36.723,83.333,31.541,-1.0,-1.0,-1.0
159,656,1849.0,506.0,28.302,64.224,9.4007,-1.0,-1.0,-1.0
159,635,1695.0,419.0,79.918,181.35,9.8624,-1.0,-1.0,-1.0
160,232,469.0,408.0,146.62,332.71,31.252,-1.0,-1.0,-1.0
160,660,259.0,313.0,250.0,567.31,44.873,-1.0,-1.0,-1.0
160,612,1801.0,493.0,47.794,108.46,26.773,-1.0,-1.0,-1.0
160,665,1144.0,576.0,207.45,470.74,32.292,-1.0,-1.0,-1.0
160,635,1695.0,419.0,79.918,181.35,5.8479,-1.0,-1.0,-1.0
160,656,1849.0,510.0,28.302,64.224,10.109,-1.0,-1.0,-1.0
160,683,1258.0,506.0,250.0,567.31,1.5919,-1.0,-1.0,-1.0
161,660,298.0,313.0,250.0,567.31,45.948,-1.0,-1.0,-1.0
161,232,486.0,396.0,159.84,362.7,3.7826,-1.0,-1.0,-1.0
161,612,1547.0,613.0,26.0,59.0,13.113,-1.0,-1.0,-1.0
161,656,1849.0,506.0,28.302,64.224,5.4264,-1.0,-1.0,-1.0
161,635,1695.0,419.0,79.918,181.35,10.448,-1.0,-1.0,-1.0
161,692,1117.0,130.0,270.83,614.58,1.656,-1.0,-1.0,-1.0
161,683,1213.0,562.0,226.74,514.53,24.02,-1.0,-1.0,-1.0
162,660,298.0,313.0,250.0,567.31,33.038,-1.0,-1.0,-1.0
162,694,1801.0,501.0,47.794,108.46,23.36,-1.0,-1.0,-1.0
162,683,1176.0,608.0,207.45,470.74,12.348,-1.0,-1.0,-1.0
162,612,1102.0,138.0,175.68,398.65,8.3206,-1.0,-1.0,-1.0
162,635,1695.0,419.0,79.918,181.35,1.4938,-1.0,-1.0,-1.0
162,699,1477.0,356.0,135.42,307.29,23.021,-1.0,-1.0,-1.0
162,656,1845.0,510.0,36.723,83.333,18.375,-1.0,-1.0,-1.0
162,232,429.0,383.0,189.32,429.61,0.043924,-1.0,-1.0,-1.0
163,660,340.0,318.0,226.74,514.53,36.129,-1.0,-1.0,-1.0
163,694,1801.0,493.0,47.794,108.46,17.416,-1.0,-1.0,-1.0
163,699,1497.0,356.0,135.42,307.29,16.519,-1.0,-1.0,-1.0
163,656,1849.0,510.0,28.302,64.224,10.397,-1.0,-1.0,-1.0
163,683,1208.0,608.0,207.45,470.74,1.8158,-1.0,-1.0,-1.0
163,705,927.0,848.0,94.66,214.81,15.575,-1.0,-1.0,-1.0
163,612,1098.0,120.0,189.32,429.61,14.914,-1.0,-1.0,-1.0
163,635,1695.0,419.0,79.918,181.35,7.0672,-1.0,-1.0,-1.0
164,660,375.0,318.0,226.74,514.53,31.198,-1.0,-1.0,-1.0
164,694,1823.0,517.0,26.0,59.0,20.754,-1.0,-1.0,-1.0
164,699,1497.0,381.0,123.42,280.06,28.655,-1.0,-1.0,-1.0
164,705,913.0,848.0,94.66,214.81,4.7865,-1.0,-1.0,-1.0
164,656,1851.0,513.0,26.0,59.0,5.1367,-1.0,-1.0,-1.0
164,712,20.0,435.0,175.68,398.65,8.6494,-1.0,-1.0,-1.0
164,635,1695.0,419.0,79.918,181.35,9.6387,-1.0,-1.0,-1.0
164,683,1186.0,617.0,189.32,429.61,11.956,-1.0,-1.0,-1.0
165,660,408.0,353.0,207.45,470.74,32.982,-1.0,-1.0,-1.0
165,699,1497.0,381.0,123.42,280.06,22.597,-1.0,-1.0,-1.0
165,694,1819.0,513.0,26.0,59.0,18.642,-1.0,-1.0,-1.0
165,705,1075.0,138.0,175.68,398.65,20.161,-1.0,-1.0,-1.0
166,713,1395.0,502.0,73.864,167.61,55.926,-1.0,-1.0,-1.0
166,660,440.0,353.0,207.45,470.74,30.211,-1.0,-1.0,-1.0
166,699,1516.0,381.0,123.42,280.06,24.669,-1.0,-1.0,-1.0
166,694,1801.0,493.0,47.794,108.46,29.694,-1.0,-1.0,-1.0
167,713,1388.0,492.0,79.918,181.35,76.616,-1.0,-1.0,-1.0
167,660,1134.0,113.0,52.0,118.0,18.461,-1.0,-1.0,-1.0
167,694,1798.0,504.0,43.624,98.993,29.239,-1.0,-1.0,-1.0
167,699,1516.0,381.0,123.42,280.06,30.327,-1.0,-1.0,-1.0
167,723,1849.0,510.0,28.302,64.224,28.212,-1.0,-1.0,-1.0
167,724,1695.0,419.0,79.918,181.35,6.1577,-1.0,-1.0,-1.0
167,725,929.0,900.0,73.864,167.61,9.331,-1.0,-1.0,-1.0
168,713,1395.0,502.0,73.864,167.61,69.601,-1.0,-1.0,-1.0
168,727,1119.0,128.0,43.624,98.993,9.7981,-1.0,-1.0,-1.0
168,699,1516.0,381.0,123.42,280.06,26.727,-1.0,-1.0,-1.0
168,694,1801.0,493.0,47.794,108.46,23.614,-1.0,-1.0,-1.0
168,723,1845.0,510.0,28.302,64.224,30.6,-1.0,-1.0,-1.0
168,731,1372.0,490.0,73.864,167.61,38.681,-1.0,-1.0,-1.0
168,660,472.0,353.0,207.45,470.74,21.184,-1.0,-1.0,-1.0
168,733,1098.0,646.0,189.32,429.61,5.8778,-1.0,-1.0,-1.0
168,735,969.0,529.0,79.918,181.35,8.7742,-1.0,-1.0,-1.0
168,724,1684.0,396.0,94.66,214.81,11.382,-1.0,-1.0,-1.0
169,713,1388.0,492.0,79.918,181.35,73.379,-1.0,-1.0,-1.0
169,731,1349.0,440.0,94.66,214.81,35.442,-1.0,-1.0,-1.0
169,699,1516.0,381.0,123.42,280.06,15.577,-1.0,-1.0,-1.0
169,694,1800.0,521.0,36.723,83.333,28.631,-1.0,-1.0,-1.0
169,724,1695.0,419.0,79.918,181.35,4.2703,-1.0,-1.0,-1.0
169,727,487.0,354.0,189.32,429.61,22.4,-1.0,-1.0,-1.0
169,735,1102.0,118.0,47.794,108.46,14.332,-1.0,-1.0,-1.0
169,733,1848.0,505.0,30.903,70.127,19.861,-1.0,-1.0,-1.0
170,713,1395.0,502.0,73.864,167.61,69.069,-1.0,-1.0,-1.0
170,731,1378.0,479.0,67.474,153.11,19.32,-1.0,-1.0,-1.0
170,694,1798.0,504.0,43.624,98.993,33.617,-1.0,-1.0,-1.0
170,727,858.0,897.0,79.918,181.35,12.722,-1.0,-1.0,-1.0
170,740,1417.0,490.0,73.864,167.61,16.993,-1.0,-1.0,-1.0
170,741,951.0,547.0,73.864,167.61,14.713,-1.0,-1.0,-1.0
170,733,551.0,590.0,103.17,234.13,30.859,-1.0,-1.0,-1.0
170,699,1516.0,381.0,123.42,280.06,14.992,-1.0,-1.0,-1.0
170,724,1684.0,396.0,94.66,214.81,14.273,-1.0,-1.0,-1.0
171,713,1361.0,447.0,103.17,234.13,73.489,-1.0,-1.0,-1.0
171,694,1806.0,521.0,36.723,83.333,30.976,-1.0,-1.0,-1.0
171,733,1843.0,505.0,30.903,70.127,28.624,-1.0,-1.0,-1.0
171,750,1040.0,646.0,189.32,429.61,23.267,-1.0,-1.0,-1.0
171,740,1412.0,492.0,79.918,181.35,35.894,-1.0,-1.0,-1.0
171,724,1695.0,419.0,79.918,181.35,5.8635,-1.0,-1.0,-1.0
171,727,547.0,571.0,123.42,280.06,26.836,-1.0,-1.0,-1.0
171,757,382.0,602.0,56.686,128.63,3.3671,-1.0,-1.0,-1.0
172,713,1378.0,454.0,94.66,214.81,70.518,-1.0,-1.0,-1.0
172,760,1333.0,550.0,56.686,128.63,51.625,-1.0,-1.0,-1.0
172,761,1565.0,510.0,67.474,153.11,43.401,-1.0,-1.0,-1.0
172,694,1806.0,521.0,36.723,83.333,30.947,-1.0,-1.0,-1.0
172,733,1849.0,510.0,28.302,64.224,12.234,-1.0,-1.0,-1.0
172,727,528.0,571.0,123.42,280.06,16.962,-1.0,-1.0,-1.0
172,750,1823.0,510.0,28.302,64.224,13.451,-1.0,-1.0,-1.0
172,724,1695.0,419.0,79.918,181.35,3.8725,-1.0,-1.0,-1.0
172,757,953.0,120.0,189.32,429.61,14.435,-1.0,-1.0,-1.0
173,713,1378.0,454.0,94.66,214.81,63.735,-1.0,-1.0,-1.0
173,760,1333.0,550.0,56.686,128.63,47.505,-1.0,-1.0,-1.0
173,761,1565.0,510.0,67.474,153.11,47.0,-1.0,-1.0,-1.0
173,694,1806.0,521.0,36.723,83.333,35.636,-1.0,-1.0,-1.0
173,772,1016.0,608.0,207.45,470.74,18.366,-1.0,-1.0,-1.0
173,757,954.0,150.0,159.84,362.7,8.9731,-1.0,-1.0,-1.0
173,750,1823.0,510.0,28.302,64.224,16.177,-1.0,-1.0,-1.0
173,733,1849.0,510.0,28.302,64.224,13.405,-1.0,-1.0,-1.0
173,778,350.0,418.0,135.42,307.29,3.4992,-1.0,-1.0,-1.0
173,724,1695.0,419.0,79.918,181.35,2.2566,-1.0,-1.0,-1.0
174,713,1388.0,480.0,79.918,181.35,64.548,-1.0,-1.0,-1.0
174,760,1333.0,550.0,56.686,128.63,36.397,-1.0,-1.0,-1.0
174,761,1575.0,510.0,67.474,153.11,46.575,-1.0,-1.0,-1.0
174,694,1806.0,521.0,36.723,83.333,31.621,-1.0,-1.0,-1.0
174,750,1011.0,646.0,189.32,429.61,13.716,-1.0,-1.0,-1.0
174,785,1412.0,492.0,79.918,181.35,28.803,-1.0,-1.0,-1.0
174,733,1844.0,507.0,40.123,91.049,6.8947,-1.0,-1.0,-1.0
174,778,1191.0,161.0,79.918,181.35,11.104,-1.0,-1.0,-1.0
174,724,1695.0,419.0,79.918,181.35,3.2277,-1.0,-1.0,-1.0
175,713,1417.0,479.0,73.864,167.61,15.125,-1.0,-1.0,-1.0
175,761,1535.0,381.0,123.42,280.06,47.401,-1.0,-1.0,-1.0
175,760,1333.0,550.0,56.686,128.63,45.542,-1.0,-1.0,-1.0
175,694,1806.0,521.0,36.723,83.333,30.081,-1.0,-1.0,-1.0
175,785,1174.0,265.0,52.0,118.0,3.4561,-1.0,-1.0,-1.0
175,794,1395.0,490.0,73.864,167.61,57.041,-1.0,-1.0,-1.0
175,750,1824.0,510.0,30.903,70.127,2.8983,-1.0,-1.0,-1.0
175,778,356.0,430.0,146.62,332.71,25.452,-1.0,-1.0,-1.0
175,733,1843.0,505.0,30.903,70.127,20.165,-1.0,-1.0,-1.0
175,724,1690.0,471.0,47.794,108.46,10.632,-1.0,-1.0,-1.0
176,794,1406.0,490.0,73.864,167.61,53.058,-1.0,-1.0,-1.0
176,761,1535.0,381.0,123.42,280.06,42.273,-1.0,-1.0,-1.0
176,760,1333.0,550.0,56.686,128.63,35.039,-1.0,-1.0,-1.0
176,694,1806.0,521.0,36.723,83.333,26.51,-1.0,-1.0,-1.0
176,778,356.0,430.0,146.62,332.71,23.65,-1.0,-1.0,-1.0
176,733,1848.0,505.0,30.903,70.127,29.485,-1.0,-1.0,-1.0
176,713,1183.0,821.0,113.37,257.27,14.048,-1.0,-1.0,-1.0
176,785,1383.0,468.0,73.864,167.61,22.517,-1.0,-1.0,-1.0
177,794,1406.0,502.0,73.864,167.61,64.024,-1.0,-1.0,-1.0
177,761,1535.0,381.0,123.42,280.06,47.987,-1.0,-1.0,-1.0
177,760,1342.0,550.0,56.686,128.63,44.409,-1.0,-1.0,-1.0
177,733,1843.0,505.0,30.903,70.127,28.976,-1.0,-1.0,-1.0
177,694,1806.0,521.0,36.723,83.333,26.145,-1.0,-1.0,-1.0
177,785,1383.0,468.0,73.864,167.61,21.507,-1.0,-1.0,-1.0
177,713,370.0,418.0,135.42,307.29,12.492,-1.0,-1.0,-1.0
178,794,1409.0,510.0,67.474,153.11,56.992,-1.0,-1.0,-1.0
178,761,1549.0,403.0,113.37,257.27,41.112,-1.0,-1.0,-1.0
178,760,1342.0,550.0,56.686,128.63,52.297,-1.0,-1.0,-1.0
178,733,1848.0,505.0,30.903,70.127,23.577,-1.0,-1.0,-1.0
178,694,1800.0,521.0,36.723,83.333,25.137,-1.0,-1.0,-1.0
178,785,1388.0,479.0,67.474,153.11,8.2818,-1.0,-1.0,-1.0
178,811,1684.0,396.0,94.66,214.81,5.5439,-1.0,-1.0,-1.0
179,794,1409.0,510.0,67.474,153.11,67.511,-1.0,-1.0,-1.0
179,760,1342.0,550.0,56.686,128.63,42.304,-1.0,-1.0,-1.0
179,761,1554.0,381.0,123.42,280.06,57.429,-1.0,-1.0,-1.0
179,694,1798.0,504.0,43.624,98.993,28.034,-1.0,-1.0,-1.0
179,733,1845.0,510.0,28.302,64.224,26.65,-1.0,-1.0,-1.0
179,818,991.0,462.0,270.83,614.58,13.745,-1.0,-1.0,-1.0
179,785,1398.0,489.0,52.0,118.0,12.359,-1.0,-1.0,-1.0
180,794,1406.0,502.0,73.864,167.61,80.758,-1.0,-1.0,-1.0
180,761,1554.0,381.0,123.42,280.06,60.594,-1.0,-1.0,-1.0
180,760,1342.0,550.0,56.686,128.63,29.888,-1.0,-1.0,-1.0
180,694,1798.0,504.0,43.624,98.993,29.855,-1.0,-1.0,-1.0
180,733,1845.0,510.0,28.302,64.224,22.243,-1.0,-1.0,-1.0
180,818,950.0,506.0,250.0,567.31,6.9595,-1.0,-1.0,-1.0
180,785,1399.0,485.0,26.0,59.0,2.5213,-1.0,-1.0,-1.0
180,827,1422.0,425.0,94.66,214.81,17.425,-1.0,-1.0,-1.0
181,794,1409.0,500.0,67.474,153.11,82.487,-1.0,-1.0,-1.0
181,761,1567.0,403.0,113.37,257.27,49.455,-1.0,-1.0,-1.0
181,760,1351.0,550.0,56.686,128.63,27.65,-1.0,-1.0,-1.0
181,694,1806.0,521.0,36.723,83.333,35.813,-1.0,-1.0,-1.0
181,733,1849.0,510.0,28.302,64.224,9.8227,-1.0,-1.0,-1.0
181,827,1430.0,510.0,67.474,153.11,23.133,-1.0,-1.0,-1.0
181,818,950.0,506.0,250.0,567.31,12.26,-1.0,-1.0,-1.0
181,785,753.0,556.0,94.66,214.81,23.122,-1.0,-1.0,-1.0
182,794,1406.0,502.0,73.864,167.61,74.0,-1.0,-1.0,-1.0
182,761,1567.0,403.0,113.37,257.27,46.775,-1.0,-1.0,-1.0
182,694,1801.0,513.0,40.123,91.049,32.654,-1.0,-1.0,-1.0
182,760,1351.0,550.0,56.686,128.63,38.378,-1.0,-1.0,-1.0
182,827,1462.0,556.0,33.737,76.557,15.966,-1.0,-1.0,-1.0
182,785,758.0,574.0,103.17,234.13,27.739,-1.0,-1.0,-1.0
182,733,1848.0,505.0,30.903,70.127,17.716,-1.0,-1.0,-1.0
183,794,1406.0,502.0,73.864,167.61,68.25,-1.0,-1.0,-1.0
183,761,1573.0,381.0,123.42,280.06,50.277,-1.0,-1.0,-1.0
183,760,1351.0,550.0,56.686,128.63,53.821,-1.0,-1.0,-1.0
183,694,1806.0,521.0,36.723,83.333,35.209,-1.0,-1.0,-1.0
183,785,767.0,571.0,94.66,214.81,17.545,-1.0,-1.0,-1.0
183,733,1848.0,505.0,30.903,70.127,17.626,-1.0,-1.0,-1.0
183,827,1429.0,490.0,73.864,167.61,37.729,-1.0,-1.0,-1.0
183,852,1684.0,396.0,94.66,214.81,11.044,-1.0,-1.0,-1.0
183,853,1395.0,456.0,73.864,167.61,4.4505,-1.0,-1.0,-1.0
184,794,1406.0,490.0,73.864,167.61,70.395,-1.0,-1.0,-1.0
184,760,1351.0,550.0,56.686,128.63,51.403,-1.0,-1.0,-1.0
184,761,1573.0,381.0,123.42,280.06,50.986,-1.0,-1.0,-1.0
184,827,1440.0,521.0,67.474,153.11,0.28057,-1.0,-1.0,-1.0
184,694,1806.0,521.0,36.723,83.333,28.44,-1.0,-1.0,-1.0
184,733,1848.0,505.0,30.903,70.127,14.43,-1.0,-1.0,-1.0
184,785,664.0,322.0,207.45,470.74,3.0351,-1.0,-1.0,-1.0
184,861,1695.0,419.0,79.918,181.35,16.189,-1.0,-1.0,-1.0
184,863,953.0,646.0,189.32,429.61,14.332,-1.0,-1.0,-1.0
185,794,1395.0,468.0,73.864,167.61,26.647,-1.0,-1.0,-1.0
185,760,1359.0,550.0,56.686,128.63,40.901,-1.0,-1.0,-1.0
185,761,1573.0,381.0,123.42,280.06,49.606,-1.0,-1.0,-1.0
185,867,-7.0,246.0,175.68,398.65,30.703,-1.0,-1.0,-1.0
185,694,1806.0,521.0,36.723,83.333,31.138,-1.0,-1.0,-1.0
185,861,1686.0,465.0,52.0,118.0,6.4372,-1.0,-1.0,-1.0
185,863,912.0,545.0,250.0,567.31,15.481,-1.0,-1.0,-1.0
185,827,1417.0,502.0,73.864,167.61,62.973,-1.0,-1.0,-1.0
186,827,1430.0,447.0,87.838,199.32,28.439,-1.0,-1.0,-1.0
186,761,1573.0,381.0,123.42,280.06,54.718,-1.0,-1.0,-1.0
186,760,1359.0,550.0,56.686,128.63,45.849,-1.0,-1.0,-1.0
186,694,1806.0,521.0,36.723,83.333,27.533,-1.0,-1.0,-1.0
186,867,631.0,733.0,30.903,70.127,7.6339,-1.0,-1.0,-1.0
186,794,1406.0,490.0,73.864,167.61,57.847,-1.0,-1.0,-1.0
186,863,899.0,597.0,226.74,514.53,7.7839,-1.0,-1.0,-1.0
186,861,1695.0,419.0,79.918,181.35,3.8519,-1.0,-1.0,-1.0
187,794,1412.0,492.0,79.918,181.35,64.02,-1.0,-1.0,-1.0
187,761,1573.0,381.0,123.42,280.06,58.31,-1.0,-1.0,-1.0
187,760,1359.0,550.0,56.686,128.63,49.005,-1.0,-1.0,-1.0
187,827,1440.0,431.0,103.17,234.13,27.897,-1.0,-1.0,-1.0
187,694,1806.0,521.0,36.723,83.333,34.658,-1.0,-1.0,-1.0
187,887,1848.0,505.0,30.903,70.127,5.2871,-1.0,-1.0,-1.0
187,863,864.0,597.0,226.74,514.53,10.16,-1.0,-1.0,-1.0
187,867,47.0,246.0,175.68,398.65,59.5,-1.0,-1.0,-1.0
188,794,1416.0,474.0,87.838,199.32,67.59,-1.0,-1.0,-1.0
188,867,68.0,249.0,159.84,362.7,48.685,-1.0,-1.0,-1.0
188,761,1573.0,381.0,123.42,280.06,48.698,-1.0,-1.0,-1.0
188,760,1359.0,550.0,56.686,128.63,35.7,-1.0,-1.0,-1.0
188,694,1806.0,521.0,36.723,83.333,30.733,-1.0,-1.0,-1.0
188,893,792.0,654.0,56.686,128.63,11.834,-1.0,-1.0,-1.0
188,827,1443.0,447.0,87.838,199.32,9.579,-1.0,-1.0,-1.0
188,895,535.0,396.0,159.84,362.7,35.645,-1.0,-1.0,-1.0
188,896,658.0,445.0,159.84,362.7,26.781,-1.0,-1.0,-1.0
188,897,940.0,84.0,175.68,398.65,9.0293,-1.0,-1.0,-1.0
188,887,1848.0,505.0,30.903,70.127,12.698,-1.0,-1.0,-1.0
189,794,1412.0,480.0,79.918,181.35,68.214,-1.0,-1.0,-1.0
189,761,1602.0,385.0,113.37,257.27,42.927,-1.0,-1.0,-1.0
189,867,88.0,258.0,207.45,470.74,20.634,-1.0,-1.0,-1.0
189,760,1366.0,561.0,52.0,118.0,32.308,-1.0,-1.0,-1.0
189,895,507.0,381.0,175.68,398.65,49.981,-1.0,-1.0,-1.0
189,694,1806.0,521.0,36.723,83.333,24.841,-1.0,-1.0,-1.0
189,896,633.0,383.0,189.32,429.61,22.354,-1.0,-1.0,-1.0
189,906,1687.0,407.0,87.838,199.32,15.996,-1.0,-1.0,-1.0
189,887,1848.0,505.0,30.903,70.127,10.163,-1.0,-1.0,-1.0
189,827,1451.0,440.0,94.66,214.81,16.752,-1.0,-1.0,-1.0
189,897,940.0,84.0,175.68,398.65,1.1636,-1.0,-1.0,-1.0
190,794,1416.0,474.0,87.838,199.32,65.104,-1.0,-1.0,-1.0
190,895,507.0,381.0,175.68,398.65,46.642,-1.0,-1.0,-1.0
190,761,1599.0,399.0,103.17,234.13,47.998,-1.0,-1.0,-1.0
190,760,1364.0,469.0,94.66,214.81,30.264,-1.0,-1.0,-1.0
190,694,1806.0,521.0,36.723,83.333,17.798,-1.0,-1.0,-1.0
190,896,700.0,393.0,87.838,199.32,14.659,-1.0,-1.0,-1.0
190,827,1451.0,440.0,94.66,214.81,22.149,-1.0,-1.0,-1.0
190,906,1684.0,396.0,94.66,214.81,20.264,-1.0,-1.0,-1.0
190,917,794.0,562.0,226.74,514.53,21.001,-1.0,-1.0,-1.0
191,794,1416.0,474.0,87.838,199.32,60.869,-1.0,-1.0,-1.0
191,761,1599.0,399.0,103.17,234.13,51.717,-1.0,-1.0,-1.0
191,895,535.0,396.0,159.84,362.7,36.433,-1.0,-1.0,-1.0
191,760,1378.0,454.0,94.66,214.81,32.593,-1.0,-1.0,-1.0
191,827,1457.0,434.0,87.838,199.32,24.817,-1.0,-1.0,-1.0
191,906,1684.0,396.0,94.66,214.81,13.865,-1.0,-1.0,-1.0
191,694,1806.0,521.0,36.723,83.333,24.865,-1.0,-1.0,-1.0
191,927,486.0,420.0,159.84,362.7,21.873,-1.0,-1.0,-1.0
192,794,1440.0,513.0,73.864,167.61,32.449,-1.0,-1.0,-1.0
192,761,1592.0,381.0,123.42,280.06,44.236,-1.0,-1.0,-1.0
192,895,507.0,381.0,175.68,398.65,32.046,-1.0,-1.0,-1.0
192,760,1417.0,490.0,73.864,167.61,61.993,-1.0,-1.0,-1.0
192,932,1367.0,531.0,67.474,153.11,23.604,-1.0,-1.0,-1.0
192,694,1801.0,513.0,40.123,91.049,20.531,-1.0,-1.0,-1.0
192,827,1466.0,440.0,94.66,214.81,27.773,-1.0,-1.0,-1.0
192,927,453.0,408.0,175.68,398.65,9.4247,-1.0,-1.0,-1.0
192,906,1684.0,396.0,94.66,214.81,13.017,-1.0,-1.0,-1.0
193,760,1392.0,447.0,103.17,234.13,56.831,-1.0,-1.0,-1.0
193,761,1602.0,385.0,113.37,257.27,45.116,-1.0,-1.0,-1.0
193,895,560.0,396.0,159.84,362.7,11.716,-1.0,-1.0,-1.0
193,827,1456.0,431.0,103.17,234.13,19.45,-1.0,-1.0,-1.0
193,932,1367.0,531.0,67.474,153.11,44.944,-1.0,-1.0,-1.0
193,694,1806.0,521.0,36.723,83.333,26.915,-1.0,-1.0,-1.0
193,906,1678.0,383.0,103.17,234.13,10.637,-1.0,-1.0,-1.0
193,927,480.0,408.0,175.68,398.65,21.62,-1.0,-1.0,-1.0
194,760,1392.0,447.0,103.17,234.13,64.247,-1.0,-1.0,-1.0
194,761,1602.0,385.0,113.37,257.27,48.96,-1.0,-1.0,-1.0
194,932,1367.0,531.0,67.474,153.11,32.776,-1.0,-1.0,-1.0
194,694,1806.0,521.0,36.723,83.333,39.866,-1.0,-1.0,-1.0
194,927,520.0,558.0,103.17,234.13,21.268,-1.0,-1.0,-1.0
194,827,1472.0,415.0,103.17,234.13,4.2067,-1.0,-1.0,-1.0
194,895,583.0,399.0,103.17,234.13,8.665,-1.0,-1.0,-1.0
194,906,1684.0,396.0,94.66,214.81,20.622,-1.0,-1.0,-1.0
195,761,1615.0,399.0,103.17,234.13,44.152,-1.0,-1.0,-1.0
195,694,1806.0,521.0,36.723,83.333,26.129,-1.0,-1.0,-1.0
195,932,1378.0,531.0,67.474,153.11,53.984,-1.0,-1.0,-1.0
195,927,514.0,430.0,146.62,332.71,29.043,-1.0,-1.0,-1.0
195,906,1684.0,396.0,94.66,214.81,21.216,-1.0,-1.0,-1.0
195,939,1422.0,469.0,94.66,214.81,69.293,-1.0,-1.0,-1.0
195,895,592.0,380.0,87.838,199.32,6.5293,-1.0,-1.0,-1.0
195,827,1480.0,425.0,94.66,214.81,16.374,-1.0,-1.0,-1.0
196,939,1422.0,469.0,94.66,214.81,65.423,-1.0,-1.0,-1.0
196,932,1372.0,524.0,73.864,167.61,47.988,-1.0,-1.0,-1.0
196,761,1602.0,385.0,113.37,257.27,43.891,-1.0,-1.0,-1.0
196,694,1806.0,521.0,36.723,83.333,24.776,-1.0,-1.0,-1.0
196,906,1684.0,396.0,94.66,214.81,18.482,-1.0,-1.0,-1.0
196,827,1472.0,415.0,103.17,234.13,23.977,-1.0,-1.0,-1.0
196,895,578.0,393.0,87.838,199.32,8.2873,-1.0,-1.0,-1.0
197,939,1422.0,469.0,94.66,214.81,73.138,-1.0,-1.0,-1.0
