frame,id,bb_left,bb_top,bb_width,bb_height,conf,x,y,z
88,5,302.0,469.0,94.66,214.81,1,-1,-1,-1
89,1,1656.0,258.0,207.45,470.74,1,-1,-1,-1
89,2,1432.0,353.0,207.45,470.74,1,-1,-1,-1
89,3,1310.0,545.0,52.0,118.0,1,-1,-1,-1
89,4,1349.0,490.0,73.864,167.61,1,-1,-1,-1
89,5,302.0,469.0,94.66,214.81,1,-1,-1,-1
90,1,1617.0,254.0,270.83,614.58,1,-1,-1,-1
90,2,1423.0,353.0,226.74,514.53,1,-1,-1,-1
90,3,1310.0,545.0,52.0,118.0,1,-1,-1,-1
90,4,1339.0,480.0,79.918,181.35,1,-1,-1,-1
90,5,313.0,463.0,103.17,234.13,1,-1,-1,-1
91,1,1617.0,254.0,270.83,614.58,1,-1,-1,-1
91,2,1388.0,318.0,226.74,514.53,1,-1,-1,-1
91,3,1310.0,545.0,52.0,118.0,1,-1,-1,-1
91,4,1339.0,480.0,79.918,181.35,1,-1,-1,-1
91,5,313.0,463.0,103.17,234.13,1,-1,-1,-1
92,1,1617.0,254.0,270.83,614.58,1,-1,-1,-1
92,2,1418.0,412.0,189.32,429.61,1,-1,-1,-1
92,3,1310.0,545.0,52.0,118.0,1,-1,-1,-1
92,4,1339.0,480.0,79.918,181.35,1,-1,-1,-1
92,5,952.0,290.0,207.45,470.74,1,-1,-1,-1
93,1,1576.0,254.0,270.83,614.58,1,-1,-1,-1
93,2,1432.0,385.0,207.45,470.74,1,-1,-1,-1
93,3,1310.0,545.0,52.0,118.0,1,-1,-1,-1
93,4,1326.0,468.0,79.918,181.35,1,-1,-1,-1
93,5,449.0,438.0,113.37,257.27,1,-1,-1,-1
94,1,1617.0,254.0,270.83,614.58,1,-1,-1,-1
94,2,1440.0,520.0,146.62,332.71,1,-1,-1,-1
94,3,1454.0,345.0,52.0,118.0,1,-1,-1,-1
94,4,1366.0,545.0,47.794,108.46,1,-1,-1,-1
94,5,449.0,438.0,113.37,257.27,1,-1,-1,-1
95,1,1617.0,254.0,270.83,614.58,1,-1,-1,-1
95,2,1440.0,520.0,146.62,332.71,1,-1,-1,-1
95,3,984.0,290.0,207.45,470.74,1,-1,-1,-1
95,4,1366.0,552.0,47.794,108.46,1,-1,-1,-1
95,5,449.0,438.0,113.37,257.27,1,-1,-1,-1
96,1,1576.0,254.0,270.83,614.58,1,-1,-1,-1
96,2,1400.0,385.0,207.45,470.74,1,-1,-1,-1
96,3,1011.0,325.0,189.32,429.61,1,-1,-1,-1
96,4,1310.0,545.0,52.0,118.0,1,-1,-1,-1
96,5,449.0,438.0,113.37,257.27,1,-1,-1,-1
97,1,1576.0,254.0,270.83,614.58,1,-1,-1,-1
97,2,1400.0,385.0,207.45,470.74,1,-1,-1,-1
97,3,1028.0,322.0,159.84,362.7,1,-1,-1,-1
97,4,1310.0,545.0,52.0,118.0,1,-1,-1,-1
97,5,467.0,420.0,113.37,257.27,1,-1,-1,-1
98,1,1576.0,254.0,270.83,614.58,1,-1,-1,-1
98,2,1400.0,385.0,207.45,470.74,1,-1,-1,-1
98,3,1048.0,300.0,175.68,398.65,1,-1,-1,-1
98,4,1368.0,524.0,56.686,128.63,1,-1,-1,-1
98,5,467.0,438.0,113.37,257.27,1,-1,-1,-1
99,1,1576.0,254.0,270.83,614.58,1,-1,-1,-1
99,2,1400.0,417.0,207.45,470.74,1,-1,-1,-1
99,3,1087.0,542.0,94.66,214.81,1,-1,-1,-1
99,4,1358.0,545.0,52.0,118.0,1,-1,-1,-1
99,5,467.0,438.0,113.37,257.27,1,-1,-1,-1
100,1,1576.0,254.0,270.83,614.58,1,-1,-1,-1
100,2,1400.0,417.0,207.45,470.74,1,-1,-1,-1
100,3,1091.0,526.0,103.17,234.13,1,-1,-1,-1
100,4,1359.0,532.0,56.686,128.63,1,-1,-1,-1
100,5,467.0,438.0,113.37,257.27,1,-1,-1,-1
101,1,1576.0,254.0,270.83,614.58,1,-1,-1,-1
101,2,1368.0,417.0,207.45,470.74,1,-1,-1,-1
101,3,1048.0,290.0,207.45,470.74,1,-1,-1,-1
101,4,1310.0,545.0,52.0,118.0,1,-1,-1,-1
101,5,467.0,438.0,113.37,257.27,1,-1,-1,-1
102,1,1576.0,254.0,270.83,614.58,1,-1,-1,-1
102,2,1368.0,417.0,207.45,470.74,1,-1,-1,-1
102,3,1048.0,290.0,207.45,470.74,1,-1,-1,-1
102,4,1310.0,545.0,52.0,118.0,1,-1,-1,-1
102,5,472.0,431.0,103.17,234.13,1,-1,-1,-1
103,1,1534.0,213.0,270.83,614.58,1,-1,-1,-1
103,2,1353.0,353.0,226.74,514.53,1,-1,-1,-1
103,3,1189.0,532.0,61.514,139.59,1,-1,-1,-1
103,4,1310.0,545.0,52.0,118.0,1,-1,-1,-1
103,5,472.0,431.0,103.17,234.13,1,-1,-1,-1
104,1,1534.0,213.0,270.83,614.58,1,-1,-1,-1
104,2,1334.0,313.0,250.0,567.31,1,-1,-1,-1
104,3,1069.0,325.0,189.32,429.61,1,-1,-1,-1
104,4,1310.0,545.0,52.0,118.0,1,-1,-1,-1
104,5,467.0,420.0,113.37,257.27,1,-1,-1,-1
105,1,1534.0,213.0,270.83,614.58,1,-1,-1,-1
105,2,1353.0,353.0,226.74,514.53,1,-1,-1,-1
105,3,1680.0,471.0,189.32,429.61,1,-1,-1,-1
105,4,1310.0,545.0,52.0,118.0,1,-1,-1,-1
105,5,467.0,438.0,113.37,257.27,1,-1,-1,-1
106,1,1534.0,213.0,270.83,614.58,1,-1,-1,-1
106,2,1334.0,313.0,250.0,567.31,1,-1,-1,-1
106,3,329.0,463.0,103.17,234.13,1,-1,-1,-1
106,4,1310.0,545.0,52.0,118.0,1,-1,-1,-1
106,5,467.0,438.0,113.37,257.27,1,-1,-1,-1
107,1,1534.0,213.0,270.83,614.58,1,-1,-1,-1
107,2,1336.0,417.0,207.45,470.74,1,-1,-1,-1
107,3,1125.0,670.0,33.737,76.557,1,-1,-1,-1
107,4,1315.0,552.0,47.794,108.46,1,-1,-1,-1
107,5,467.0,438.0,113.37,257.27,1,-1,-1,-1
108,1,1534.0,213.0,270.83,614.58,1,-1,-1,-1
108,2,1348.0,519.0,159.84,362.7,1,-1,-1,-1
108,3,1632.0,422.0,226.74,514.53,1,-1,-1,-1
108,4,1164.0,335.0,135.42,307.29,1,-1,-1,-1
108,5,467.0,438.0,113.37,257.27,1,-1,-1,-1
109,1,1526.0,198.0,250.0,567.31,1,-1,-1,-1
109,2,1348.0,519.0,159.84,362.7,1,-1,-1,-1
109,3,1622.0,500.0,189.32,429.61,1,-1,-1,-1
109,4,1164.0,335.0,135.42,307.29,1,-1,-1,-1
109,5,467.0,438.0,113.37,257.27,1,-1,-1,-1
110,1,1526.0,236.0,250.0,567.31,1,-1,-1,-1
110,2,1348.0,519.0,159.84,362.7,1,-1,-1,-1
110,3,1622.0,500.0,189.32,429.61,1,-1,-1,-1
110,4,1156.0,327.0,175.68,398.65,1,-1,-1,-1
110,5,467.0,438.0,113.37,257.27,1,-1,-1,-1
111,1,1527.0,248.0,226.74,514.53,1,-1,-1,-1
111,2,1296.0,313.0,250.0,567.31,1,-1,-1,-1
111,3,1616.0,516.0,175.68,398.65,1,-1,-1,-1
111,4,1169.0,318.0,146.62,332.71,1,-1,-1,-1
111,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
112,1,1527.0,248.0,226.74,514.53,1,-1,-1,-1
112,2,1304.0,417.0,207.45,470.74,1,-1,-1,-1
112,3,1619.0,543.0,159.84,362.7,1,-1,-1,-1
112,4,1184.0,335.0,135.42,307.29,1,-1,-1,-1
112,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
113,1,1526.0,236.0,250.0,567.31,1,-1,-1,-1
113,2,1242.0,296.0,270.83,614.58,1,-1,-1,-1
113,3,1592.0,512.0,207.45,470.74,1,-1,-1,-1
113,4,1184.0,335.0,135.42,307.29,1,-1,-1,-1
113,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
114,1,1492.0,213.0,270.83,614.58,1,-1,-1,-1
114,2,1242.0,296.0,270.83,614.58,1,-1,-1,-1
114,3,1714.0,407.0,87.838,199.32,1,-1,-1,-1
114,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
115,1,1492.0,213.0,270.83,614.58,1,-1,-1,-1
115,2,1242.0,296.0,270.83,614.58,1,-1,-1,-1
115,3,1851.0,517.0,26.0,59.0,1,-1,-1,-1
115,4,1175.0,322.0,159.84,362.7,1,-1,-1,-1
115,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
116,1,1492.0,213.0,270.83,614.58,1,-1,-1,-1
116,2,1219.0,313.0,250.0,567.31,1,-1,-1,-1
116,3,381.0,562.0,67.474,153.11,1,-1,-1,-1
116,4,1142.0,352.0,250.0,567.31,1,-1,-1,-1
116,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
117,1,1492.0,213.0,270.83,614.58,1,-1,-1,-1
117,2,1200.0,296.0,270.83,614.58,1,-1,-1,-1
117,3,1849.0,510.0,28.302,64.224,1,-1,-1,-1
117,4,381.0,562.0,67.474,153.11,1,-1,-1,-1
117,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
118,1,1492.0,213.0,270.83,614.58,1,-1,-1,-1
118,2,1200.0,296.0,270.83,614.58,1,-1,-1,-1
118,3,963.0,552.0,67.474,153.11,1,-1,-1,-1
118,4,107.0,510.0,103.17,234.13,1,-1,-1,-1
118,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
119,1,1488.0,198.0,250.0,567.31,1,-1,-1,-1
119,2,1181.0,313.0,250.0,567.31,1,-1,-1,-1
119,3,1304.0,417.0,207.45,470.74,1,-1,-1,-1
119,4,107.0,510.0,103.17,234.13,1,-1,-1,-1
119,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
120,1,1488.0,198.0,250.0,567.31,1,-1,-1,-1
120,2,1181.0,313.0,250.0,567.31,1,-1,-1,-1
120,3,1304.0,417.0,207.45,470.74,1,-1,-1,-1
120,4,107.0,510.0,103.17,234.13,1,-1,-1,-1
120,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
121,1,1492.0,213.0,226.74,514.53,1,-1,-1,-1
121,2,1158.0,296.0,270.83,614.58,1,-1,-1,-1
121,3,1283.0,388.0,226.74,514.53,1,-1,-1,-1
121,4,13.0,490.0,113.37,257.27,1,-1,-1,-1
121,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
122,1,1450.0,198.0,250.0,567.31,1,-1,-1,-1
122,2,1158.0,296.0,270.83,614.58,1,-1,-1,-1
122,3,1283.0,388.0,226.74,514.53,1,-1,-1,-1
122,4,1684.0,396.0,94.66,214.81,1,-1,-1,-1
122,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
123,1,1450.0,171.0,270.83,614.58,1,-1,-1,-1
123,2,1158.0,296.0,270.83,614.58,1,-1,-1,-1
123,3,1520.0,568.0,159.84,362.7,1,-1,-1,-1
123,4,1684.0,396.0,94.66,214.81,1,-1,-1,-1
123,5,451.0,419.0,123.42,280.06,1,-1,-1,-1
124,1,1450.0,198.0,250.0,567.31,1,-1,-1,-1
124,2,1158.0,296.0,270.83,614.58,1,-1,-1,-1
124,3,1242.0,338.0,270.83,614.58,1,-1,-1,-1
124,4,963.0,536.0,73.864,167.61,1,-1,-1,-1
124,5,449.0,420.0,113.37,257.27,1,-1,-1,-1
125,1,1450.0,198.0,250.0,567.31,1,-1,-1,-1
125,2,1156.0,543.0,175.68,398.65,1,-1,-1,-1
125,3,1215.0,500.0,189.32,429.61,1,-1,-1,-1
125,4,100.0,490.0,113.37,257.27,1,-1,-1,-1
125,5,1509.0,732.0,94.66,214.81,1,-1,-1,-1
126,1,1450.0,171.0,270.83,614.58,1,-1,-1,-1
126,2,1156.0,543.0,175.68,398.65,1,-1,-1,-1
126,3,1215.0,500.0,189.32,429.61,1,-1,-1,-1
126,4,449.0,420.0,113.37,257.27,1,-1,-1,-1
126,5,963.0,547.0,73.864,167.61,1,-1,-1,-1
127,1,1450.0,171.0,270.83,614.58,1,-1,-1,-1
127,2,432.0,419.0,123.42,280.06,1,-1,-1,-1
127,3,1158.0,338.0,270.83,614.58,1,-1,-1,-1
127,4,100.0,473.0,113.37,257.27,1,-1,-1,-1
127,5,329.0,478.0,103.17,234.13,1,-1,-1,-1
128,1,1409.0,171.0,270.83,614.58,1,-1,-1,-1
128,2,449.0,420.0,113.37,257.27,1,-1,-1,-1
128,3,1117.0,338.0,270.83,614.58,1,-1,-1,-1
128,4,327.0,438.0,113.37,257.27,1,-1,-1,-1
128,5,107.0,494.0,103.17,234.13,1,-1,-1,-1
129,1,1450.0,159.0,250.0,567.31,1,-1,-1,-1
129,2,100.0,490.0,113.37,257.27,1,-1,-1,-1
129,3,1158.0,338.0,270.83,614.58,1,-1,-1,-1
129,4,318.0,438.0,123.42,280.06,1,-1,-1,-1
129,5,432.0,400.0,123.42,280.06,1,-1,-1,-1
130,1,1481.0,570.0,175.68,398.65,1,-1,-1,-1
130,2,327.0,455.0,113.37,257.27,1,-1,-1,-1
130,3,1158.0,338.0,270.83,614.58,1,-1,-1,-1
130,4,1643.0,273.0,146.62,332.71,1,-1,-1,-1
130,5,432.0,419.0,123.42,280.06,1,-1,-1,-1
131,1,1409.0,213.0,270.83,614.58,1,-1,-1,-1
131,2,91.0,510.0,103.17,234.13,1,-1,-1,-1
131,3,1158.0,338.0,270.83,614.58,1,-1,-1,-1
131,4,318.0,438.0,123.42,280.06,1,-1,-1,-1
131,5,432.0,419.0,123.42,280.06,1,-1,-1,-1
132,1,1409.0,213.0,270.83,614.58,1,-1,-1,-1
132,2,318.0,438.0,123.42,280.06,1,-1,-1,-1
132,3,1142.0,391.0,250.0,567.31,1,-1,-1,-1
132,4,1567.0,717.0,103.17,234.13,1,-1,-1,-1
132,5,432.0,400.0,123.42,280.06,1,-1,-1,-1
133,1,1367.0,213.0,270.83,614.58,1,-1,-1,-1
133,2,1695.0,419.0,79.918,181.35,1,-1,-1,-1
133,3,1142.0,391.0,250.0,567.31,1,-1,-1,-1
133,4,318.0,438.0,123.42,280.06,1,-1,-1,-1
133,5,433.0,397.0,135.42,307.29,1,-1,-1,-1
134,1,1367.0,171.0,270.83,614.58,1,-1,-1,-1
134,2,1395.0,610.0,146.62,332.71,1,-1,-1,-1
134,3,1142.0,429.0,250.0,567.31,1,-1,-1,-1
134,4,318.0,438.0,123.42,280.06,1,-1,-1,-1
134,5,432.0,400.0,123.42,280.06,1,-1,-1,-1
135,1,1367.0,171.0,270.83,614.58,1,-1,-1,-1
135,2,1074.0,492.0,226.74,514.53,1,-1,-1,-1
135,3,1142.0,391.0,250.0,567.31,1,-1,-1,-1
135,4,318.0,438.0,123.42,280.06,1,-1,-1,-1
135,5,432.0,400.0,123.42,280.06,1,-1,-1,-1
136,1,1325.0,171.0,270.83,614.58,1,-1,-1,-1
136,2,1075.0,379.0,270.83,614.58,1,-1,-1,-1
136,3,1395.0,610.0,146.62,332.71,1,-1,-1,-1
136,4,432.0,400.0,123.42,280.06,1,-1,-1,-1
136,5,318.0,438.0,123.42,280.06,1,-1,-1,-1
137,1,1325.0,171.0,270.83,614.58,1,-1,-1,-1
137,2,1129.0,597.0,175.68,398.65,1,-1,-1,-1
137,3,1395.0,610.0,146.62,332.71,1,-1,-1,-1
137,4,433.0,397.0,135.42,307.29,1,-1,-1,-1
137,5,327.0,438.0,113.37,257.27,1,-1,-1,-1
138,1,1325.0,171.0,270.83,614.58,1,-1,-1,-1
138,2,1075.0,379.0,270.83,614.58,1,-1,-1,-1
138,3,1372.0,592.0,159.84,362.7,1,-1,-1,-1
138,4,433.0,397.0,135.42,307.29,1,-1,-1,-1
138,5,1535.0,701.0,103.17,234.13,1,-1,-1,-1
139,1,1325.0,171.0,270.83,614.58,1,-1,-1,-1
139,2,1108.0,492.0,226.74,514.53,1,-1,-1,-1
139,3,1372.0,610.0,146.62,332.71,1,-1,-1,-1
139,4,318.0,438.0,123.42,280.06,1,-1,-1,-1
139,5,433.0,397.0,135.42,307.29,1,-1,-1,-1
140,1,1325.0,171.0,270.83,614.58,1,-1,-1,-1
140,2,1368.0,512.0,207.45,470.74,1,-1,-1,-1
140,3,1849.0,510.0,28.302,64.224,1,-1,-1,-1
140,4,308.0,418.0,135.42,307.29,1,-1,-1,-1
140,5,432.0,400.0,123.42,280.06,1,-1,-1,-1
141,1,1325.0,171.0,270.83,614.58,1,-1,-1,-1
141,2,1400.0,512.0,207.45,470.74,1,-1,-1,-1
141,3,1684.0,396.0,94.66,214.81,1,-1,-1,-1
141,4,318.0,419.0,123.42,280.06,1,-1,-1,-1
141,5,1074.0,492.0,226.74,514.53,1,-1,-1,-1
142,1,1284.0,171.0,270.83,614.58,1,-1,-1,-1
142,2,1400.0,512.0,207.45,470.74,1,-1,-1,-1
142,3,1684.0,396.0,94.66,214.81,1,-1,-1,-1
142,4,308.0,418.0,135.42,307.29,1,-1,-1,-1
142,5,972.0,560.0,61.514,139.59,1,-1,-1,-1
143,1,1284.0,171.0,270.83,614.58,1,-1,-1,-1
143,2,1368.0,544.0,207.45,470.74,1,-1,-1,-1
143,3,1800.0,521.0,36.723,83.333,1,-1,-1,-1
143,4,308.0,418.0,135.42,307.29,1,-1,-1,-1
143,5,989.0,429.0,250.0,567.31,1,-1,-1,-1
144,1,1284.0,171.0,270.83,614.58,1,-1,-1,-1
144,2,1368.0,544.0,207.45,470.74,1,-1,-1,-1
144,3,1851.0,513.0,26.0,59.0,1,-1,-1,-1
144,4,308.0,418.0,135.42,307.29,1,-1,-1,-1
144,5,1033.0,379.0,270.83,614.58,1,-1,-1,-1
145,1,1284.0,171.0,270.83,614.58,1,-1,-1,-1
145,2,1353.0,527.0,226.74,514.53,1,-1,-1,-1
145,3,1767.0,553.0,26.0,59.0,1,-1,-1,-1
145,4,308.0,418.0,135.42,307.29,1,-1,-1,-1
145,5,1033.0,379.0,270.83,614.58,1,-1,-1,-1
146,1,1284.0,171.0,270.83,614.58,1,-1,-1,-1
146,2,432.0,400.0,123.42,280.06,1,-1,-1,-1
146,3,1767.0,553.0,26.0,59.0,1,-1,-1,-1
146,4,308.0,418.0,135.42,307.29,1,-1,-1,-1
146,5,1027.0,429.0,250.0,567.31,1,-1,-1,-1
147,1,1284.0,171.0,270.83,614.58,1,-1,-1,-1
147,2,908.0,379.0,270.83,614.58,1,-1,-1,-1
147,3,432.0,400.0,123.42,280.06,1,-1,-1,-1
147,4,308.0,418.0,135.42,307.29,1,-1,-1,-1
147,5,1027.0,429.0,250.0,567.31,1,-1,-1,-1
148,1,1242.0,171.0,270.83,614.58,1,-1,-1,-1
148,2,991.0,379.0,270.83,614.58,1,-1,-1,-1
148,3,1810.0,533.0,30.903,70.127,1,-1,-1,-1
148,4,308.0,418.0,135.42,307.29,1,-1,-1,-1
148,5,1372.0,597.0,175.68,398.65,1,-1,-1,-1
149,1,1242.0,171.0,270.83,614.58,1,-1,-1,-1
149,2,991.0,379.0,270.83,614.58,1,-1,-1,-1
149,3,29.0,313.0,250.0,567.31,1,-1,-1,-1
149,4,288.0,408.0,146.62,332.71,1,-1,-1,-1
149,5,1336.0,512.0,207.45,470.74,1,-1,-1,-1
150,1,1242.0,171.0,270.83,614.58,1,-1,-1,-1
150,2,991.0,421.0,270.83,614.58,1,-1,-1,-1
150,3,433.0,397.0,135.42,307.29,1,-1,-1,-1
150,4,288.0,408.0,146.62,332.71,1,-1,-1,-1
150,5,1336.0,512.0,207.45,470.74,1,-1,-1,-1
151,1,1242.0,171.0,270.83,614.58,1,-1,-1,-1
151,2,1075.0,597.0,175.68,398.65,1,-1,-1,-1
151,3,432.0,400.0,123.42,280.06,1,-1,-1,-1
151,4,288.0,408.0,146.62,332.71,1,-1,-1,-1
151,5,1466.0,469.0,94.66,214.81,1,-1,-1,-1
152,1,1242.0,171.0,270.83,614.58,1,-1,-1,-1
152,2,1102.0,641.0,159.84,362.7,1,-1,-1,-1
152,3,1806.0,521.0,36.723,83.333,1,-1,-1,-1
152,4,248.0,385.0,207.45,470.74,1,-1,-1,-1
152,5,1851.0,513.0,26.0,59.0,1,-1,-1,-1
153,1,1242.0,171.0,270.83,614.58,1,-1,-1,-1
153,2,1819.0,517.0,26.0,59.0,1,-1,-1,-1
153,3,153.0,612.0,113.37,257.27,1,-1,-1,-1
153,4,201.0,353.0,226.74,514.53,1,-1,-1,-1
153,5,1849.0,510.0,28.302,64.224,1,-1,-1,-1
154,1,1242.0,171.0,270.83,614.58,1,-1,-1,-1
154,2,1695.0,419.0,79.918,181.35,1,-1,-1,-1
154,3,451.0,400.0,123.42,280.06,1,-1,-1,-1
154,4,182.0,313.0,250.0,567.31,1,-1,-1,-1
154,5,1806.0,521.0,36.723,83.333,1,-1,-1,-1
155,1,1242.0,171.0,270.83,614.58,1,-1,-1,-1
155,2,1806.0,521.0,36.723,83.333,1,-1,-1,-1
155,3,433.0,397.0,135.42,307.29,1,-1,-1,-1
155,4,182.0,313.0,250.0,567.31,1,-1,-1,-1
155,5,1827.0,517.0,26.0,59.0,1,-1,-1,-1
156,1,1200.0,130.0,270.83,614.58,1,-1,-1,-1
156,2,1695.0,419.0,79.918,181.35,1,-1,-1,-1
156,3,88.0,417.0,207.45,470.74,1,-1,-1,-1
156,4,157.0,254.0,270.83,614.58,1,-1,-1,-1
156,5,1806.0,521.0,36.723,83.333,1,-1,-1,-1
157,1,1271.0,141.0,47.794,108.46,1,-1,-1,-1
157,2,1801.0,513.0,40.123,91.049,1,-1,-1,-1
157,3,88.0,417.0,207.45,470.74,1,-1,-1,-1
157,4,157.0,254.0,270.83,614.58,1,-1,-1,-1
157,5,454.0,397.0,135.42,307.29,1,-1,-1,-1
158,1,1695.0,419.0,79.918,181.35,1,-1,-1,-1
158,2,1240.0,576.0,207.45,470.74,1,-1,-1,-1
158,3,446.0,385.0,146.62,332.71,1,-1,-1,-1
158,4,236.0,318.0,226.74,514.53,1,-1,-1,-1
158,5,1200.0,130.0,270.83,614.58,1,-1,-1,-1
159,1,91.0,510.0,103.17,234.13,1,-1,-1,-1
159,2,1695.0,419.0,79.918,181.35,1,-1,-1,-1
159,3,446.0,385.0,146.62,332.71,1,-1,-1,-1
159,4,221.0,275.0,250.0,567.31,1,-1,-1,-1
159,5,1244.0,617.0,189.32,429.61,1,-1,-1,-1
160,1,446.0,408.0,146.62,332.71,1,-1,-1,-1
160,2,1695.0,419.0,79.918,181.35,1,-1,-1,-1
160,3,1806.0,521.0,36.723,83.333,1,-1,-1,-1
160,4,236.0,318.0,226.74,514.53,1,-1,-1,-1
160,5,1178.0,527.0,226.74,514.53,1,-1,-1,-1
161,1,469.0,408.0,146.62,332.71,1,-1,-1,-1
161,2,1801.0,493.0,47.794,108.46,1,-1,-1,-1
161,3,866.0,462.0,270.83,614.58,1,-1,-1,-1
161,4,259.0,313.0,250.0,567.31,1,-1,-1,-1
161,5,1144.0,576.0,207.45,470.74,1,-1,-1,-1
162,1,486.0,396.0,159.84,362.7,1,-1,-1,-1
162,2,1823.0,517.0,26.0,59.0,1,-1,-1,-1
162,3,1117.0,130.0,270.83,614.58,1,-1,-1,-1
162,4,298.0,313.0,250.0,567.31,1,-1,-1,-1
162,5,1213.0,562.0,226.74,514.53,1,-1,-1,-1
163,1,942.0,848.0,94.66,214.81,1,-1,-1,-1
163,2,1845.0,510.0,36.723,83.333,1,-1,-1,-1
163,3,1102.0,138.0,175.68,398.65,1,-1,-1,-1
163,4,298.0,313.0,250.0,567.31,1,-1,-1,-1
163,5,1176.0,608.0,207.45,470.74,1,-1,-1,-1
164,1,1098.0,120.0,189.32,429.61,1,-1,-1,-1
164,2,1208.0,608.0,207.45,470.74,1,-1,-1,-1
164,3,927.0,848.0,94.66,214.81,1,-1,-1,-1
164,4,340.0,318.0,226.74,514.53,1,-1,-1,-1
164,5,1849.0,510.0,28.302,64.224,1,-1,-1,-1
165,1,1823.0,517.0,26.0,59.0,1,-1,-1,-1
165,2,1695.0,419.0,79.918,181.35,1,-1,-1,-1
165,3,913.0,848.0,94.66,214.81,1,-1,-1,-1
165,4,375.0,318.0,226.74,514.53,1,-1,-1,-1
165,5,1497.0,381.0,123.42,280.06,1,-1,-1,-1
166,1,1819.0,513.0,26.0,59.0,1,-1,-1,-1
166,2,1075.0,138.0,175.68,398.65,1,-1,-1,-1
166,3,1400.0,492.0,79.918,181.35,1,-1,-1,-1
166,4,408.0,353.0,207.45,470.74,1,-1,-1,-1
166,5,1497.0,381.0,123.42,280.06,1,-1,-1,-1
167,1,1801.0,493.0,47.794,108.46,1,-1,-1,-1
167,2,1395.0,502.0,73.864,167.61,1,-1,-1,-1
167,3,1684.0,396.0,94.66,214.81,1,-1,-1,-1
167,4,440.0,353.0,207.45,470.74,1,-1,-1,-1
167,5,1516.0,381.0,123.42,280.06,1,-1,-1,-1
168,1,1798.0,504.0,43.624,98.993,1,-1,-1,-1
168,2,1363.0,468.0,79.918,181.35,1,-1,-1,-1
168,3,440.0,353.0,207.45,470.74,1,-1,-1,-1
168,4,1134.0,113.0,52.0,118.0,1,-1,-1,-1
168,5,1516.0,381.0,123.42,280.06,1,-1,-1,-1
169,1,1098.0,646.0,189.32,429.61,1,-1,-1,-1
169,2,1395.0,502.0,73.864,167.61,1,-1,-1,-1
169,3,1845.0,510.0,28.302,64.224,1,-1,-1,-1
169,4,1372.0,490.0,73.864,167.61,1,-1,-1,-1
169,5,1516.0,381.0,123.42,280.06,1,-1,-1,-1
170,1,1695.0,419.0,79.918,181.35,1,-1,-1,-1
170,2,1349.0,440.0,94.66,214.81,1,-1,-1,-1
170,3,978.0,150.0,159.84,362.7,1,-1,-1,-1
170,4,969.0,542.0,79.918,181.35,1,-1,-1,-1
170,5,1516.0,381.0,123.42,280.06,1,-1,-1,-1
171,1,1798.0,504.0,43.624,98.993,1,-1,-1,-1
171,2,1395.0,502.0,73.864,167.61,1,-1,-1,-1
171,3,1378.0,479.0,67.474,153.11,1,-1,-1,-1
171,4,1048.0,576.0,207.45,470.74,1,-1,-1,-1
171,5,1516.0,381.0,123.42,280.06,1,-1,-1,-1
172,1,1563.0,564.0,43.624,98.993,1,-1,-1,-1
172,2,1333.0,550.0,56.686,128.63,1,-1,-1,-1
172,3,547.0,571.0,123.42,280.06,1,-1,-1,-1
172,4,1361.0,447.0,103.17,234.13,1,-1,-1,-1
172,5,1040.0,646.0,189.32,429.61,1,-1,-1,-1
173,1,1806.0,521.0,36.723,83.333,1,-1,-1,-1
173,2,1333.0,550.0,56.686,128.63,1,-1,-1,-1
173,3,953.0,120.0,189.32,429.61,1,-1,-1,-1
173,4,1378.0,454.0,94.66,214.81,1,-1,-1,-1
173,5,1038.0,68.0,61.514,139.59,1,-1,-1,-1
174,1,954.0,150.0,159.84,362.7,1,-1,-1,-1
174,2,1333.0,550.0,56.686,128.63,1,-1,-1,-1
174,3,1016.0,608.0,207.45,470.74,1,-1,-1,-1
174,4,1565.0,510.0,67.474,153.11,1,-1,-1,-1
174,5,1823.0,510.0,28.302,64.224,1,-1,-1,-1
175,1,1575.0,510.0,67.474,153.11,1,-1,-1,-1
175,2,1333.0,550.0,56.686,128.63,1,-1,-1,-1
175,3,1011.0,646.0,189.32,429.61,1,-1,-1,-1
175,4,1695.0,419.0,79.918,181.35,1,-1,-1,-1
175,5,1191.0,161.0,79.918,181.35,1,-1,-1,-1
176,1,1535.0,381.0,123.42,280.06,1,-1,-1,-1
176,2,1174.0,265.0,52.0,118.0,1,-1,-1,-1
176,3,1395.0,490.0,73.864,167.61,1,-1,-1,-1
176,4,1806.0,521.0,36.723,83.333,1,-1,-1,-1
176,5,1690.0,471.0,47.794,108.46,1,-1,-1,-1
